,submission_status,work_rate,extra_time_min,average_answer_time_in_min,progress_percent
2598,passed,slow,2361.6,2721.6,22.0
2599,passed,slow,2216.3999999999996,2396.3999999999996,22.0
2600,passed,slow,3731.3999999999996,4091.3999999999996,22.0
2601,passed,slow,501.6,681.6,22.0
2602,passed,slow,1370.4,1550.4,22.0
2603,passed,slow,2592.6,2772.6,22.0
2604,passed,slow,1322.3999999999999,1502.3999999999999,22.0
2605,passed,slow,1482.0,1842.0,22.0
2606,passed,fast,0.0,145.8,22.0
2607,passed,slow,1530.0,1710.0,31.0
2608,passed,slow,493.20000000000005,853.2,31.0
2609,passed,slow,577.2,757.2,31.0
2610,passed,slow,4077.0,4257.0,31.0
2611,passed,slow,7923.6,8103.6,31.0
2612,passed,slow,483.6,663.6,31.0
2613,passed,fast,0.0,55.2,31.0
2614,passed,slow,3855.0,4215.0,31.0
2615,passed,slow,1060.8,1240.8,43.0
2616,passed,slow,2278.8,2638.8,43.0
2617,passed,slow,2483.4,2843.4,43.0
2618,passed,slow,1857.6,2217.6,43.0
2619,passed,slow,1710.9,1890.9,43.0
2620,passed,slow,1414.8000000000002,1774.8000000000002,43.0
2621,passed,slow,718.2,898.2,43.0
2622,passed,slow,1057.2,1417.2,43.0
2623,passed,slow,2581.2000000000003,2941.2000000000003,43.0
2624,passed,slow,5230.8,5590.8,43.0
2625,passed,normal,0.0,268.2,43.0
2626,passed,slow,279.0,819.0,43.0
2627,passed,normal,0.0,157.79999999999998,43.0
2628,passed,slow,67.79999999999998,247.79999999999998,43.0
2629,passed,slow,1158.0,1518.0,43.0
2630,passed,slow,790.8,970.8,43.0
2631,passed,slow,958.8,1318.8,43.0
2632,passed,slow,95.39999999999998,275.4,43.0
2633,passed,slow,1290.0,1470.0,43.0
2634,passed,slow,141.0,321.0,43.0
2635,passed,slow,1083.6000000000001,1263.6000000000001,43.0
2636,passed,slow,1259.4,1619.4,43.0
2637,passed,slow,802.8,1162.8,43.0
2638,Not passed,fast,0.0,0.0,50.0
2639,passed,slow,1939.7999999999997,2299.7999999999997,50.0
2640,passed,slow,3536.3999999999996,3896.3999999999996,50.0
2641,passed,slow,391.80000000000007,751.8000000000001,50.0
2642,passed,slow,2490.0,2670.0,50.0
2643,passed,slow,2338.8,2698.8,50.0
2644,passed,slow,1138.575,1498.575,50.0
2645,passed,slow,2621.4,2981.4,50.0
2646,passed,slow,988.5,1168.5,50.0
2647,passed,slow,167.39999999999998,527.4,50.0
2648,passed,slow,1606.2,1786.2,50.0
2649,passed,slow,1092.6000000000001,1452.6000000000001,50.0
2650,passed,slow,567.9,927.9,50.0
2651,passed,slow,1258.2,1618.2,50.0
2652,passed,slow,3597.0,3957.0,50.0
2653,passed,slow,13805.4,13985.4,50.0
2654,passed,slow,1798.8000000000002,2338.8,50.0
2655,passed,slow,1381.8000000000002,1561.8000000000002,50.0
2656,passed,slow,273.0,633.0,50.0
2657,passed,slow,1340.4,1520.4,50.0
2658,passed,slow,733.8,1093.8,50.0
2659,passed,slow,2151.0,2331.0,50.0
2660,passed,slow,706.1999999999999,886.1999999999999,50.0
2661,passed,slow,1847.3999999999999,2027.3999999999999,50.0
2662,passed,slow,1832.3999999999999,2012.3999999999999,50.0
2663,passed,slow,619.2,979.2,50.0
2664,passed,slow,3363.0000000000005,3723.0000000000005,50.0
2665,passed,slow,3538.2,3718.2,21.0
2666,passed,slow,124.20000000000005,304.20000000000005,21.0
2667,passed,slow,1225.8,1585.8,21.0
2668,passed,slow,1440.3000000000002,1620.3000000000002,21.0
2669,passed,slow,5067.6,5427.6,21.0
2670,passed,slow,2730.0,3090.0,21.0
2671,passed,slow,654.0000000000001,1014.0000000000001,21.0
2672,passed,slow,1420.8,1600.8,38.0
2673,passed,slow,2863.2,3043.2,38.0
2674,passed,slow,5516.4,5696.4,50.0
2675,passed,slow,1855.0500000000002,2035.0500000000002,50.0
2676,passed,slow,1118.4,1478.4,42.0
2677,passed,slow,2908.8,3268.8,42.0
2678,passed,slow,967.8,1327.8,42.0
2679,passed,slow,1287.0,1467.0,42.0
2680,passed,slow,1277.3999999999999,1637.3999999999999,42.0
2681,passed,slow,184.8,364.8,42.0
2682,passed,slow,937.8,1297.8,42.0
2683,passed,slow,1536.0,1896.0,42.0
2684,passed,fast,0.0,210.0,42.0
2685,passed,slow,301.80000000000007,661.8000000000001,42.0
2686,passed,slow,777.6000000000001,1317.6000000000001,42.0
2687,passed,slow,334.20000000000005,514.2,42.0
2688,passed,slow,1150.2,1330.2,42.0
2689,passed,slow,41.400000000000034,401.40000000000003,42.0
2690,passed,slow,442.20000000000005,622.2,42.0
2691,passed,slow,295.20000000000005,655.2,42.0
2692,passed,normal,0.0,100.19999999999999,42.0
2693,passed,slow,159.0,339.0,42.0
2694,passed,slow,183.0,363.0,42.0
2695,passed,normal,0.0,133.8,42.0
2696,passed,slow,347.4000000000001,707.4000000000001,42.0
2697,passed,slow,806.4000000000001,1166.4,42.0
2698,passed,slow,948.6000000000001,1308.6000000000001,24.0
2699,passed,slow,727.2,1267.2,24.0
2700,passed,slow,1479.6,1659.6,24.0
2701,passed,normal,0.0,130.2,24.0
2702,passed,slow,315.9000000000001,675.9000000000001,24.0
2703,passed,slow,538.5,718.5,24.0
2704,passed,slow,472.80000000000007,832.8000000000001,24.0
2705,passed,slow,856.8000000000002,1036.8000000000002,24.0
2706,passed,slow,526.1999999999999,706.1999999999999,24.0
2707,passed,slow,1996.8000000000002,2176.8,24.0
2708,passed,normal,0.0,135.6,24.0
2709,passed,fast,0.0,168.6,24.0
2710,passed,fast,0.0,87.6,24.0
2711,passed,slow,192.0,552.0,39.0
2712,passed,slow,797.3999999999999,1157.3999999999999,39.0
2713,passed,slow,1419.6,1599.6,39.0
2714,passed,fast,0.0,90.6,39.0
2715,passed,slow,764.4,944.4,39.0
2716,passed,slow,742.8,1102.8,39.0
2717,passed,slow,1109.4,1469.4,39.0
2718,passed,slow,520.2,880.2,39.0
2719,passed,slow,811.8000000000002,1171.8000000000002,39.0
2720,passed,slow,847.5,1387.5,39.0
2721,passed,slow,1454.4,1634.4,39.0
2722,passed,normal,0.0,152.4,39.0
2723,passed,fast,0.0,203.4,39.0
2724,passed,slow,1464.0000000000002,1644.0000000000002,39.0
2725,passed,fast,0.0,27.6,39.0
2726,passed,slow,1008.0,1188.0,39.0
2727,passed,slow,183.59999999999997,363.59999999999997,39.0
2728,passed,slow,776.4000000000001,956.4000000000001,39.0
2729,passed,normal,0.0,70.8,39.0
2730,passed,fast,0.0,33.6,39.0
2731,passed,fast,0.0,225.0,39.0
2732,passed,fast,0.0,25.800000000000004,53.0
2733,passed,slow,1468.1999999999998,2008.1999999999998,53.0
2734,passed,slow,1196.4,1556.4,53.0
2735,passed,slow,1076.4,1436.4,53.0
2736,passed,slow,1776.0,2136.0,53.0
2737,passed,slow,1053.6000000000001,1233.6000000000001,53.0
2738,passed,slow,910.8,1270.8,53.0
2739,passed,slow,465.0,825.0,53.0
2740,passed,slow,138.60000000000002,498.6,53.0
2741,passed,slow,1120.8,1300.8,53.0
2742,passed,slow,1252.2,1612.2,53.0
2743,passed,slow,984.0000000000002,1164.0000000000002,53.0
2744,passed,slow,976.8000000000002,1336.8000000000002,53.0
2745,passed,slow,1130.4,1490.4,53.0
2746,passed,slow,409.5000000000001,769.5000000000001,53.0
2747,passed,slow,819.0000000000002,1179.0000000000002,53.0
2748,passed,slow,897.6000000000001,1437.6000000000001,53.0
2749,passed,slow,720.0,900.0,53.0
2750,passed,slow,1870.2000000000003,2050.2000000000003,53.0
2751,passed,slow,1116.0,1476.0,53.0
2752,passed,slow,1283.4,1463.4,53.0
2753,passed,slow,788.4000000000001,1148.4,53.0
2754,passed,slow,936.0,1116.0,53.0
2755,passed,slow,630.0,810.0,53.0
2756,passed,slow,960.6000000000001,1140.6000000000001,53.0
2757,passed,slow,450.0,630.0,53.0
2758,passed,slow,864.0000000000002,1224.0000000000002,53.0
2759,passed,slow,934.2,1294.2,53.0
2760,passed,slow,1352.3999999999999,1532.3999999999999,56.0
2761,passed,slow,1469.4,1649.4,56.0
2762,passed,slow,753.6000000000001,1293.6000000000001,56.0
2763,passed,slow,1171.2,1531.2,56.0
2764,passed,slow,134.40000000000003,494.40000000000003,56.0
2765,passed,slow,501.0,861.0,56.0
2766,passed,slow,169.8,349.8,56.0
2767,passed,slow,588.6,948.6,56.0
2768,passed,slow,822.6000000000001,1182.6000000000001,56.0
2769,passed,slow,665.4000000000001,1025.4,56.0
2770,passed,slow,177.0,357.0,56.0
2771,passed,slow,54.0,414.0,56.0
2772,passed,slow,329.40000000000003,509.40000000000003,56.0
2773,passed,slow,179.39999999999998,539.4,56.0
2774,passed,slow,1058.4,1418.4,56.0
2775,passed,slow,372.0000000000001,732.0000000000001,56.0
2776,passed,slow,1123.8,1483.8,56.0
2777,passed,slow,502.79999999999995,1042.8,56.0
2778,passed,slow,404.4,584.4,56.0
2779,passed,slow,229.20000000000005,409.20000000000005,56.0
2780,passed,slow,1249.8000000000002,1609.8000000000002,56.0
2781,passed,slow,236.09999999999997,416.09999999999997,56.0
2782,passed,slow,924.5999999999999,1284.6,56.0
2783,passed,slow,220.5,400.5,56.0
2784,passed,slow,260.4,440.4,56.0
2785,passed,slow,1155.6000000000001,1335.6000000000001,56.0
2786,passed,slow,601.8000000000001,781.8000000000001,56.0
2787,passed,slow,403.80000000000007,763.8000000000001,56.0
2788,passed,normal,0.0,270.0,56.0
2789,passed,slow,567.6,747.6,21.0
2790,passed,slow,564.6,744.6,21.0
2791,passed,slow,447.0000000000001,807.0000000000001,21.0
2792,passed,slow,1288.8,1468.8,21.0
2793,passed,slow,512.4000000000001,872.4000000000001,21.0
2794,passed,slow,772.8000000000001,952.8000000000001,21.0
2795,passed,slow,585.0,765.0,21.0
2796,passed,slow,624.0,804.0,21.0
2797,passed,slow,469.79999999999995,649.8,21.0
2798,passed,slow,1014.5999999999999,1374.6,21.0
2799,passed,slow,449.4,809.4,21.0
2800,passed,slow,89.40000000000003,269.40000000000003,21.0
2801,passed,fast,0.0,53.400000000000006,21.0
2802,passed,slow,799.2,1159.2,21.0
2803,passed,slow,19.80000000000001,199.8,21.0
2804,passed,slow,925.8,1285.8,21.0
2805,passed,slow,51.0,231.0,21.0
2806,passed,normal,0.0,169.8,21.0
2807,passed,slow,1074.6,1254.6,21.0
2808,passed,slow,267.6,447.6,21.0
2809,passed,slow,1135.8,1495.8,21.0
2810,passed,slow,1064.4,1424.4,21.0
2811,passed,slow,918.0,1098.0,59.0
2812,passed,slow,1743.0000000000002,1923.0000000000002,59.0
2813,passed,slow,2855.4,3035.4,59.0
2814,passed,slow,33.599999999999994,213.6,59.0
2815,passed,slow,2073.0000000000005,2613.0000000000005,59.0
2816,passed,slow,866.4000000000001,1226.4,59.0
2817,passed,slow,61.80000000000001,421.8,59.0
2818,passed,slow,1815.9,2175.9,59.0
2819,passed,normal,0.0,103.2,59.0
2820,passed,fast,0.0,23.400000000000002,59.0
2821,passed,fast,0.0,69.6,59.0
2822,passed,slow,2365.2000000000003,2725.2000000000003,59.0
2823,passed,slow,1512.0,1692.0,59.0
2824,passed,slow,52.80000000000001,412.8,59.0
2825,passed,slow,132.89999999999998,312.9,59.0
2826,passed,normal,0.0,323.4,59.0
2827,passed,normal,0.0,290.4,59.0
2828,passed,slow,1307.3999999999999,1667.3999999999999,59.0
2829,passed,fast,0.0,54.0,59.0
2830,passed,fast,0.0,212.4,59.0
2831,passed,normal,0.0,172.20000000000002,59.0
2832,passed,slow,3187.2000000000003,3367.2000000000003,59.0
2833,passed,slow,7032.0,7392.0,59.0
2834,passed,slow,943.1999999999998,1123.1999999999998,59.0
2835,passed,slow,970.8,1330.8,59.0
2836,passed,slow,1285.2,1465.2,59.0
2837,passed,normal,0.0,62.400000000000006,59.0
2838,passed,slow,961.8000000000002,1141.8000000000002,59.0
2839,passed,slow,4063.2,4243.2,59.0
2840,passed,fast,0.0,149.4,59.0
2841,passed,slow,898.8,1258.8,59.0
2842,passed,slow,12.449999999999932,552.4499999999999,52.0
2843,passed,slow,2794.7999999999997,3154.7999999999997,52.0
2844,passed,slow,1084.8000000000002,1444.8000000000002,52.0
2845,passed,slow,2503.8,2863.8,52.0
2846,passed,slow,612.0000000000001,792.0000000000001,52.0
2847,passed,slow,3463.2,3823.2,52.0
2848,passed,fast,0.0,220.8,52.0
2849,passed,slow,1096.8000000000002,1456.8000000000002,52.0
2850,passed,slow,2484.6000000000004,2664.6000000000004,52.0
2851,passed,slow,454.20000000000005,814.2,52.0
2852,passed,slow,1642.2000000000003,2002.2000000000003,52.0
2853,passed,slow,1879.1999999999998,2239.2,52.0
2854,passed,slow,637.8000000000001,817.8000000000001,52.0
2855,passed,slow,215.39999999999998,575.4,52.0
2856,passed,slow,1774.1999999999998,2134.2,52.0
2857,passed,slow,31.199999999999932,571.1999999999999,52.0
2858,passed,slow,3856.8,4036.8,52.0
2859,passed,slow,1870.2000000000003,2050.2000000000003,52.0
2860,passed,slow,408.6,768.6,52.0
2861,passed,slow,1615.2,1795.2,52.0
2862,passed,slow,1432.2,1792.2,52.0
2863,passed,slow,3328.2,3508.2,52.0
2864,passed,slow,1567.2,1747.2,52.0
2865,passed,slow,634.8,814.8,52.0
2866,passed,slow,3122.4,3302.4,52.0
2867,passed,slow,1102.8,1462.8,52.0
2868,passed,slow,1381.8000000000002,1741.8000000000002,52.0
2869,passed,slow,1873.8000000000002,2233.8,40.0
2870,passed,slow,1308.3,1668.3,40.0
2871,passed,slow,1670.4,1850.4,40.0
2872,passed,slow,332.4000000000001,692.4000000000001,40.0
2873,passed,slow,474.0,654.0,40.0
2874,passed,slow,1303.8,1663.8,40.0
2875,passed,slow,3519.0000000000005,3879.0000000000005,40.0
2876,passed,slow,142.80000000000007,502.80000000000007,40.0
2877,passed,slow,2745.6000000000004,3105.6000000000004,40.0
2878,passed,slow,1188.6000000000001,1728.6000000000001,40.0
2879,passed,slow,1337.3999999999999,1517.3999999999999,40.0
2880,passed,slow,1964.4,2144.4,40.0
2881,passed,slow,1544.4,1904.4,40.0
2882,passed,slow,31.19999999999999,211.2,40.0
2883,passed,slow,1515.0,1875.0,40.0
2884,passed,slow,346.79999999999995,526.8,40.0
2885,passed,slow,3.0,183.0,40.0
2886,passed,slow,1730.4,1910.4,40.0
2887,passed,slow,154.20000000000005,334.20000000000005,40.0
2888,passed,slow,2.3999999999999773,362.4,40.0
2889,passed,slow,187.19999999999993,547.1999999999999,40.0
2890,passed,slow,765.6000000000001,1125.6000000000001,49.0
2891,passed,slow,785.4000000000001,1145.4,49.0
2892,passed,slow,13.199999999999989,373.2,49.0
2893,passed,slow,371.4,551.4,49.0
2894,passed,normal,0.0,254.70000000000002,49.0
2895,passed,fast,0.0,179.4,49.0
2896,passed,slow,1650.6,2010.6,49.0
2897,passed,slow,930.6000000000001,1110.6000000000001,49.0
2898,passed,slow,290.4,650.4,49.0
2899,passed,slow,556.1999999999999,736.1999999999999,49.0
2900,passed,slow,101.09999999999997,461.09999999999997,49.0
2901,passed,slow,293.69999999999993,653.6999999999999,49.0
2902,passed,slow,337.20000000000005,697.2,49.0
2903,passed,normal,0.0,280.05,49.0
2904,passed,slow,264.9000000000001,804.9000000000001,49.0
2905,passed,fast,0.0,6.6000000000000005,49.0
2906,passed,slow,315.0,495.0,49.0
2907,passed,fast,0.0,133.20000000000002,49.0
2908,passed,slow,79.80000000000001,259.8,49.0
2909,passed,slow,626.4000000000001,986.4000000000001,49.0
2910,passed,normal,0.0,95.4,49.0
2911,passed,fast,0.0,26.400000000000002,49.0
2912,passed,slow,1186.2,1366.2,49.0
2913,passed,fast,0.0,39.0,49.0
2914,passed,fast,0.0,137.4,49.0
2915,passed,slow,87.60000000000002,447.6,49.0
2916,passed,slow,707.3999999999999,1067.3999999999999,35.0
2917,passed,normal,0.0,85.19999999999999,35.0
2918,passed,slow,78.0,438.0,35.0
2919,passed,fast,0.0,232.79999999999998,35.0
2920,passed,normal,0.0,355.2,35.0
2921,passed,normal,0.0,245.39999999999998,35.0
2922,passed,slow,315.6,855.6,35.0
2923,passed,fast,0.0,46.800000000000004,35.0
2924,passed,normal,0.0,87.6,35.0
2925,passed,fast,0.0,133.8,35.0
2926,passed,normal,0.0,102.6,35.0
2927,passed,fast,0.0,214.2,35.0
2928,passed,slow,0.5999999999999943,180.6,35.0
2929,passed,normal,0.0,157.79999999999998,35.0
2930,passed,slow,357.29999999999995,537.3,35.0
2931,passed,normal,0.0,112.8,35.0
2932,passed,fast,0.0,61.2,35.0
2933,passed,fast,0.0,80.1,35.0
2934,passed,slow,521.4000000000001,881.4000000000001,38.0
2935,passed,normal,0.0,132.0,38.0
2936,passed,normal,0.0,252.0,38.0
2937,passed,slow,775.8,955.8,38.0
2938,passed,slow,75.59999999999997,435.59999999999997,38.0
2939,passed,fast,0.0,7.800000000000001,38.0
2940,passed,slow,484.5000000000001,844.5000000000001,38.0
2941,passed,fast,0.0,24.0,38.0
2942,passed,normal,0.0,533.1,38.0
2943,passed,slow,1152.6000000000001,1332.6000000000001,38.0
2944,passed,slow,94.80000000000001,274.8,38.0
2945,passed,fast,0.0,86.39999999999999,38.0
2946,passed,normal,0.0,116.39999999999999,38.0
2947,passed,fast,0.0,232.79999999999998,38.0
2948,passed,normal,0.0,163.8,38.0
2949,passed,slow,866.4000000000001,1046.4,38.0
2950,passed,fast,0.0,42.6,38.0
2951,passed,normal,0.0,108.60000000000001,38.0
2952,passed,fast,0.0,58.2,38.0
2953,passed,slow,273.0,633.0,38.0
2954,passed,slow,358.80000000000007,538.8000000000001,59.0
2955,passed,normal,0.0,132.6,59.0
2956,passed,slow,771.6,951.6,59.0
2957,passed,fast,0.0,21.000000000000004,59.0
2958,passed,normal,0.0,428.4,59.0
2959,passed,normal,0.0,355.2,59.0
2960,passed,fast,0.0,91.2,59.0
2961,passed,slow,135.59999999999997,495.59999999999997,59.0
2962,passed,slow,141.0,321.0,59.0
2963,passed,fast,0.0,103.2,59.0
2964,passed,fast,0.0,105.0,59.0
2965,passed,normal,0.0,277.2,59.0
2966,passed,normal,0.0,73.5,59.0
2967,passed,fast,0.0,31.8,59.0
2968,passed,normal,0.0,121.64999999999999,59.0
2969,passed,slow,481.80000000000007,841.8000000000001,59.0
2970,passed,fast,0.0,227.4,59.0
2971,passed,fast,0.0,106.8,59.0
2972,passed,slow,52.80000000000001,412.8,59.0
2973,passed,fast,0.0,238.20000000000002,59.0
2974,passed,normal,0.0,123.60000000000001,59.0
2975,passed,normal,0.0,327.6,59.0
2976,passed,normal,0.0,157.79999999999998,59.0
2977,passed,fast,0.0,29.400000000000002,59.0
2978,passed,fast,0.0,148.20000000000002,59.0
2979,passed,slow,540.6,720.6,59.0
2980,passed,slow,348.0,528.0,59.0
2981,passed,slow,340.79999999999995,520.8,59.0
2982,passed,slow,549.0,729.0,59.0
2983,passed,normal,0.0,354.6,59.0
2984,passed,normal,0.0,306.6,59.0
2985,passed,fast,0.0,149.4,28.0
2986,passed,slow,460.20000000000005,820.2,28.0
2987,passed,slow,286.80000000000007,646.8000000000001,28.0
2988,passed,fast,0.0,368.4,28.0
2989,passed,slow,119.40000000000003,299.40000000000003,28.0
2990,passed,normal,0.0,155.39999999999998,28.0
2991,passed,fast,0.0,154.8,28.0
2992,passed,slow,337.80000000000007,517.8000000000001,28.0
2993,passed,slow,1.8000000000000114,361.8,28.0
2994,passed,fast,0.0,19.2,28.0
2995,passed,slow,229.8,409.8,28.0
2996,passed,normal,0.0,61.800000000000004,28.0
2997,passed,normal,0.0,136.2,28.0
2998,passed,slow,26.400000000000034,386.40000000000003,28.0
2999,passed,fast,0.0,198.0,28.0
3000,Not passed,slow,188.4000000000001,728.4000000000001,22.0
3001,passed,slow,148.2,328.2,22.0
3002,passed,fast,0.0,26.400000000000002,22.0
3003,passed,slow,139.8,499.8,22.0
3004,passed,slow,699.0,879.0,22.0
3005,passed,fast,0.0,101.39999999999999,22.0
3006,passed,slow,118.19999999999999,298.2,22.0
3007,passed,slow,55.19999999999999,235.2,22.0
3008,passed,normal,0.0,160.2,22.0
3009,passed,slow,216.0,396.0,22.0
3010,passed,fast,0.0,21.000000000000004,22.0
3011,passed,fast,0.0,96.60000000000001,22.0
3012,passed,normal,0.0,68.39999999999999,57.0
3013,passed,slow,1684.2,1864.2,57.0
3014,passed,fast,0.0,45.0,57.0
3015,passed,fast,0.0,294.75,57.0
3016,passed,slow,2151.0,2511.0,57.0
3017,passed,fast,0.0,18.6,57.0
3018,passed,normal,0.0,311.40000000000003,57.0
3019,passed,slow,217.2,397.2,57.0
3020,passed,slow,3820.2,4180.2,57.0
3021,passed,slow,120.0,480.0,57.0
3022,passed,slow,3057.6,3417.6,57.0
3023,passed,slow,315.90000000000003,495.90000000000003,57.0
3024,passed,fast,0.0,203.7,57.0
3025,passed,slow,2344.7999999999997,2524.7999999999997,57.0
3026,passed,slow,1176.6,1536.6,57.0
3027,passed,fast,0.0,159.60000000000002,57.0
3028,passed,slow,340.20000000000005,700.2,57.0
3029,passed,fast,0.0,230.39999999999998,57.0
3030,passed,fast,0.0,65.4,57.0
3031,passed,normal,0.0,138.6,57.0
3032,passed,normal,0.0,61.800000000000004,57.0
3033,passed,slow,708.6000000000001,1068.6000000000001,57.0
3034,passed,slow,944.4000000000001,1124.4,57.0
3035,passed,slow,195.9000000000001,555.9000000000001,57.0
3036,passed,slow,838.1999999999999,1018.1999999999999,57.0
3037,passed,normal,0.0,133.8,57.0
3038,passed,slow,1171.8000000000002,1351.8000000000002,57.0
3039,passed,slow,435.6,615.6,57.0
3040,passed,slow,343.20000000000005,703.2,57.0
3041,passed,slow,292.5,652.5,57.0
3042,passed,slow,927.6000000000001,1287.6000000000001,47.0
3043,passed,fast,0.0,116.39999999999999,47.0
3044,passed,slow,460.20000000000005,640.2,47.0
3045,passed,slow,399.6,759.6,47.0
3046,passed,fast,0.0,117.6,47.0
3047,passed,slow,207.60000000000002,567.6,47.0
3048,passed,slow,95.39999999999998,275.4,47.0
3049,passed,slow,735.6000000000001,1095.6000000000001,47.0
3050,passed,normal,0.0,69.0,47.0
3051,passed,slow,2020.2000000000003,2380.2000000000003,47.0
3052,passed,normal,0.0,249.60000000000002,47.0
3053,passed,fast,0.0,193.8,47.0
3054,passed,slow,944.4000000000001,1304.4,47.0
3055,passed,fast,0.0,168.6,47.0
3056,passed,slow,697.2,877.2,47.0
3057,passed,slow,70.79999999999998,250.79999999999998,47.0
3058,passed,normal,0.0,321.0,47.0
3059,passed,slow,856.2,1036.2,47.0
3060,passed,slow,1915.2000000000003,2275.2000000000003,47.0
3061,passed,slow,7.200000000000017,187.20000000000002,47.0
3062,passed,normal,0.0,136.79999999999998,47.0
3063,passed,slow,870.0,1050.0,47.0
3064,passed,slow,599.1,779.1,47.0
3065,passed,slow,619.2,979.2,47.0
3066,passed,slow,87.60000000000002,447.6,47.0
3067,passed,slow,1063.8,1423.8,47.0
3068,passed,normal,0.0,306.6,47.0
3069,passed,slow,382.80000000000007,562.8000000000001,47.0
3070,passed,fast,0.0,150.9,47.0
3071,passed,fast,0.0,105.6,47.0
3072,passed,normal,0.0,278.4,47.0
3073,passed,slow,163.8,343.8,47.0
3074,passed,slow,2095.8,2455.8,47.0
3075,passed,slow,15.599999999999994,195.6,47.0
3076,passed,fast,0.0,15.600000000000001,47.0
3077,passed,fast,0.0,208.8,47.0
3078,passed,slow,2128.2,2488.2,47.0
3079,passed,slow,2.3999999999999773,362.4,47.0
3080,passed,fast,0.0,360.59999999999997,47.0
3081,passed,slow,126.60000000000002,306.6,47.0
3082,passed,slow,65.99999999999997,245.99999999999997,47.0
